"id","code","slug","name","district_id:id","city_id:id","state_id","country_id"
"res_country_ward_6692","VN-39_C0_Dtan-phu_Wdak-lua","dak-lua","Xã Dak Lua","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6693","VN-39_C0_Dtan-phu_Wnam-cat-tien","nam-cat-tien","Xã Nam Cát Tiên","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6694","VN-39_C0_Dtan-phu_Wphu-an","phu-an","Xã Phú An","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6695","VN-39_C0_Dtan-phu_Wnui-tuong","nui-tuong","Xã Núi Tượng","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6696","VN-39_C0_Dtan-phu_Wta-lai","ta-lai","Xã Tà Lài","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6697","VN-39_C0_Dtan-phu_Wphu-lap","phu-lap","Xã Phú Lập","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6698","VN-39_C0_Dtan-phu_Wphu-son","phu-son","Xã Phú Sơn","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6699","VN-39_C0_Dtan-phu_Wphu-thinh","phu-thinh","Xã Phú Thịnh","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6700","VN-39_C0_Dtan-phu_Wthanh-son","thanh-son","Xã Thanh Sơn","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6701","VN-39_C0_Dtan-phu_Wphu-trung","phu-trung","Xã Phú Trung","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6702","VN-39_C0_Dtan-phu_Wphu-xuan","phu-xuan","Xã Phú Xuân","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6703","VN-39_C0_Dtan-phu_Wphu-loc","phu-loc","Xã Phú Lộc","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6704","VN-39_C0_Dtan-phu_Wphu-lam","phu-lam","Xã Phú Lâm","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6705","VN-39_C0_Dtan-phu_Wphu-binh","phu-binh","Xã Phú Bình","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6706","VN-39_C0_Dtan-phu_Wphu-thanh","phu-thanh","Xã Phú Thanh","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6707","VN-39_C0_Dtan-phu_Wtra-co","tra-co","Xã Trà Cổ","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6708","VN-39_C0_Dtan-phu_Wphu-dien","phu-dien","Xã Phú Điền","res_country_district_129","res_city_93","VN-39","VN"
"res_country_ward_6709","VN-05_C0_Dsong-ma_Wbo-sinh","bo-sinh","Xã Bó Sinh","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6710","VN-05_C0_Dsong-ma_Wpu-pau","pu-pau","Xã Pú Pẩu","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6711","VN-05_C0_Dsong-ma_Wchieng-phung","chieng-phung","Xã Chiềng Phung","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6712","VN-05_C0_Dsong-ma_Wchieng-en","chieng-en","Xã Chiềng En","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6713","VN-05_C0_Dsong-ma_Wmuong-lam","muong-lam","Xã Mường Lầm","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6714","VN-05_C0_Dsong-ma_Wnam-ty","nam-ty","Xã Nậm Ty","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6715","VN-05_C0_Dsong-ma_Wdua-mon","dua-mon","Xã Đứa Mòn","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6716","VN-05_C0_Dsong-ma_Wyen-hung","yen-hung","Xã Yên Hưng","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6717","VN-05_C0_Dsong-ma_Wchieng-so","chieng-so","Xã Chiềng Sơ","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6718","VN-05_C0_Dsong-ma_Wna-nghiu","na-nghiu","Xã Nà Nghịu","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6719","VN-05_C0_Dsong-ma_Wnam-man","nam-man","Xã Nậm Mằn","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6720","VN-05_C0_Dsong-ma_Wchieng-khoong","chieng-khoong","Xã Chiềng Khoong","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6721","VN-05_C0_Dsong-ma_Wchieng-cang","chieng-cang","Xã Chiềng Cang","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6722","VN-05_C0_Dsong-ma_Whuoi-mot","huoi-mot","Xã Huổi Một","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6723","VN-05_C0_Dsong-ma_Wmuong-sai","muong-sai","Xã Mường Sai","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6724","VN-05_C0_Dsong-ma_Wmuong-cai","muong-cai","Xã Mường Cai","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6725","VN-05_C0_Dsong-ma_Wmuong-hung","muong-hung","Xã Mường Hung","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6726","VN-05_C0_Dsong-ma_Wchieng-khuong","chieng-khuong","Xã Chiềng Khương","res_country_district_311","res_city_111","VN-05","VN"
"res_country_ward_6727","VN-71_C0_Dnam-po_Wnam-tin","nam-tin","Xã Nậm Tin","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6728","VN-71_C0_Dnam-po_Wpa-tan","pa-tan","Xã Pa Tần","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6729","VN-71_C0_Dnam-po_Wcha-cang","cha-cang","Xã Chà Cang","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6730","VN-71_C0_Dnam-po_Wna-co-sa","na-co-sa","Xã Na Cô Sa","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6731","VN-71_C0_Dnam-po_Wna-khoa","na-khoa","Xã Nà Khoa","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6732","VN-71_C0_Dnam-po_Wna-hy","na-hy","Xã Nà Hỳ","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6733","VN-71_C0_Dnam-po_Wna-bung","na-bung","Xã Nà Bủng","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6734","VN-71_C0_Dnam-po_Wnam-nhu","nam-nhu","Xã Nậm Nhừ","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6735","VN-71_C0_Dnam-po_Wnam-chua","nam-chua","Xã Nậm Chua","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6736","VN-71_C0_Dnam-po_Wnam-khan","nam-khan","Xã Nậm Khăn","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6737","VN-71_C0_Dnam-po_Wcha-to","cha-to","Xã Chà Tở","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6738","VN-71_C0_Dnam-po_Wvang-dan","vang-dan","Xã Vàng Đán","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6739","VN-71_C0_Dnam-po_Wcha-nua","cha-nua","Xã Chà Nưa","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6740","VN-71_C0_Dnam-po_Wphin-ho","phin-ho","Xã Phìn Hồ","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6741","VN-71_C0_Dnam-po_Wsi-pa-phin","si-pa-phin","Xã Si Pa Phìn","res_country_district_185","res_city_99","VN-71","VN"
"res_country_ward_6742","VN-14_C0_Dyen-thuy_Wlac-sy","lac-sy","Xã Lạc Sỹ","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6743","VN-14_C0_Dyen-thuy_Wlac-luong","lac-luong","Xã Lạc Lương","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6744","VN-14_C0_Dyen-thuy_Wbao-hieu","bao-hieu","Xã Bảo Hiệu","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6745","VN-14_C0_Dyen-thuy_Wda-phuc","da-phuc","Xã Đa Phúc","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6746","VN-14_C0_Dyen-thuy_Whuu-loi","huu-loi","Xã Hữu Lợi","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6747","VN-14_C0_Dyen-thuy_Wlac-thinh","lac-thinh","Xã Lạc Thịnh","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6748","VN-14_C0_Dyen-thuy_Wdoan-ket","doan-ket","Xã Đoàn Kết","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6749","VN-14_C0_Dyen-thuy_Wphu-lai","phu-lai","Xã Phú Lai","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6750","VN-14_C0_Dyen-thuy_Wyen-tri","yen-tri","Xã Yên Trị","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6751","VN-14_C0_Dyen-thuy_Wngoc-luong","ngoc-luong","Xã Ngọc Lương","res_country_district_393","res_city_120","VN-14","VN"
"res_country_ward_6752","VN-51_C0_Dcau-ke_Whoa-an","hoa-an","Xã Hòa Ân","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6753","VN-51_C0_Dcau-ke_Wchau-dien","chau-dien","Xã Châu Điền","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6754","VN-51_C0_Dcau-ke_Wan-phu-tan","an-phu-tan","Xã An Phú Tân","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6755","VN-51_C0_Dcau-ke_Whoa-tan","hoa-tan","Xã Hoà Tân","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6756","VN-51_C0_Dcau-ke_Wninh-thoi","ninh-thoi","Xã Ninh Thới","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6757","VN-51_C0_Dcau-ke_Wphong-phu","phong-phu","Xã Phong Phú","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6758","VN-51_C0_Dcau-ke_Wphong-thanh","phong-thanh","Xã Phong Thạnh","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6759","VN-51_C0_Dcau-ke_Wtam-ngai","tam-ngai","Xã Tam Ngãi","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6760","VN-51_C0_Dcau-ke_Wthong-hoa","thong-hoa","Xã Thông Hòa","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6761","VN-51_C0_Dcau-ke_Wthanh-phu","thanh-phu","Xã Thạnh Phú","res_country_district_533","res_city_139","VN-51","VN"
"res_country_ward_6762","VN-63_C0_Dbinh-luc_Wbinh-nghia","binh-nghia","Xã Bình Nghĩa","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6763","VN-63_C0_Dbinh-luc_Wtrang-an","trang-an","Xã Tràng An","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6764","VN-63_C0_Dbinh-luc_Wdong-du","dong-du","Xã Đồng Du","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6765","VN-63_C0_Dbinh-luc_Wngoc-lu","ngoc-lu","Xã Ngọc Lũ","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6766","VN-63_C0_Dbinh-luc_Whung-cong","hung-cong","Xã Hưng Công","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6767","VN-63_C0_Dbinh-luc_Wdon-xa","don-xa","Xã Đồn Xá","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6768","VN-63_C0_Dbinh-luc_Wan-ninh","an-ninh","Xã An Ninh","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6769","VN-63_C0_Dbinh-luc_Wbo-de","bo-de","Xã Bồ Đề","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6770","VN-63_C0_Dbinh-luc_Wboi-cau","boi-cau","Xã Bối Cầu","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6771","VN-63_C0_Dbinh-luc_Wan-noi","an-noi","Xã An Nội","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6772","VN-63_C0_Dbinh-luc_Wvu-ban","vu-ban","Xã Vũ Bản","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6773","VN-63_C0_Dbinh-luc_Wtrung-luong","trung-luong","Xã Trung Lương","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6774","VN-63_C0_Dbinh-luc_Wan-do","an-do","Xã An Đổ","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6775","VN-63_C0_Dbinh-luc_Wla-son","la-son","Xã La Sơn","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6776","VN-63_C0_Dbinh-luc_Wtieu-dong","tieu-dong","Xã Tiêu Động","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6777","VN-63_C0_Dbinh-luc_Wan-lao","an-lao","Xã An Lão","res_country_district_325","res_city_113","VN-63","VN"
"res_country_ward_6778","VN-13_C0_Dhai-ha_Wquang-duc","quang-duc","Xã Quảng Đức","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6779","VN-13_C0_Dhai-ha_Wquang-son","quang-son","Xã Quảng Sơn","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6780","VN-13_C0_Dhai-ha_Wquang-thanh","quang-thanh","Xã Quảng Thành","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6781","VN-13_C0_Dhai-ha_Wquang-thinh","quang-thinh","Xã Quảng Thịnh","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6782","VN-13_C0_Dhai-ha_Wquang-minh","quang-minh","Xã Quảng Minh","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6783","VN-13_C0_Dhai-ha_Wquang-chinh","quang-chinh","Xã Quảng Chính","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6784","VN-13_C0_Dhai-ha_Wquang-long","quang-long","Xã Quảng Long","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6785","VN-13_C0_Dhai-ha_Wduong-hoa","duong-hoa","Xã Đường Hoa","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6786","VN-13_C0_Dhai-ha_Wquang-phong","quang-phong","Xã Quảng Phong","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6787","VN-13_C0_Dhai-ha_Wcai-chien","cai-chien","Xã Cái Chiên","res_country_district_446","res_city_127","VN-13","VN"
"res_country_ward_6788","VN-14_C0_Dtan-lac_Wsuoi-hoa","suoi-hoa","Xã Suối Hoa","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6789","VN-14_C0_Dtan-lac_Wphu-vinh","phu-vinh","Xã Phú Vinh","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6790","VN-14_C0_Dtan-lac_Wphu-cuong","phu-cuong","Xã Phú Cường","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6791","VN-14_C0_Dtan-lac_Wmy-hoa","my-hoa","Xã Mỹ Hòa","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6792","VN-14_C0_Dtan-lac_Wquyet-chien","quyet-chien","Xã Quyết Chiến","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6793","VN-14_C0_Dtan-lac_Wphong-phu","phong-phu","Xã Phong Phú","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6794","VN-14_C0_Dtan-lac_Wtu-ne","tu-ne","Xã Tử Nê","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6795","VN-14_C0_Dtan-lac_Wthanh-hoi","thanh-hoi","Xã Thanh Hối","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6796","VN-14_C0_Dtan-lac_Wngoc-my","ngoc-my","Xã Ngọc Mỹ","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6797","VN-14_C0_Dtan-lac_Wdong-lai","dong-lai","Xã Đông Lai","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6798","VN-14_C0_Dtan-lac_Wvan-son","van-son","Xã Vân Sơn","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6799","VN-14_C0_Dtan-lac_Wnhan-my","nhan-my","Xã Nhân Mỹ","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6800","VN-14_C0_Dtan-lac_Wlo-son","lo-son","Xã Lỗ Sơn","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6801","VN-14_C0_Dtan-lac_Wngo-luong","ngo-luong","Xã Ngổ Luông","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6802","VN-14_C0_Dtan-lac_Wgia-mo","gia-mo","Xã Gia Mô","res_country_district_390","res_city_120","VN-14","VN"
"res_country_ward_6803","VN-69_C0_Ddong-hy_Wvan-lang","van-lang","Xã Văn Lăng","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6804","VN-69_C0_Ddong-hy_Wtan-long","tan-long","Xã Tân Long","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6805","VN-69_C0_Ddong-hy_Whoa-binh","hoa-binh","Xã Hòa Bình","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6806","VN-69_C0_Ddong-hy_Wquang-son","quang-son","Xã Quang Sơn","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6807","VN-69_C0_Ddong-hy_Wminh-lap","minh-lap","Xã Minh Lập","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6808","VN-69_C0_Ddong-hy_Wvan-han","van-han","Xã Văn Hán","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6809","VN-69_C0_Ddong-hy_Whoa-trung","hoa-trung","Xã Hóa Trung","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6810","VN-69_C0_Ddong-hy_Wkhe-mo","khe-mo","Xã Khe Mo","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6811","VN-69_C0_Ddong-hy_Wcay-thi","cay-thi","Xã Cây Thị","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6812","VN-69_C0_Ddong-hy_Whoa-thuong","hoa-thuong","Xã Hóa Thượng","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6813","VN-69_C0_Ddong-hy_Whop-tien","hop-tien","Xã Hợp Tiến","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6814","VN-69_C0_Ddong-hy_Wtan-loi","tan-loi","Xã Tân Lợi","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6815","VN-69_C0_Ddong-hy_Wnam-hoa","nam-hoa","Xã Nam Hòa","res_country_district_490","res_city_133","VN-69","VN"
"res_country_ward_6816","VN-HN_C0_Dthuong-tin_Wninh-so","ninh-so","Xã Ninh Sở","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6817","VN-HN_C0_Dthuong-tin_Wnhi-khe","nhi-khe","Xã Nhị Khê","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6818","VN-HN_C0_Dthuong-tin_Wduyen-thai","duyen-thai","Xã Duyên Thái","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6819","VN-HN_C0_Dthuong-tin_Wkhanh-ha","khanh-ha","Xã Khánh Hà","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6820","VN-HN_C0_Dthuong-tin_Whoa-binh","hoa-binh","Xã Hòa Bình","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6821","VN-HN_C0_Dthuong-tin_Wvan-binh","van-binh","Xã Văn Bình","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6822","VN-HN_C0_Dthuong-tin_Whien-giang","hien-giang","Xã Hiền Giang","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6823","VN-HN_C0_Dthuong-tin_Whong-van","hong-van","Xã Hồng Vân","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6824","VN-HN_C0_Dthuong-tin_Wvan-tao","van-tao","Xã Vân Tảo","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6825","VN-HN_C0_Dthuong-tin_Wlien-phuong","lien-phuong","Xã Liên Phương","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6826","VN-HN_C0_Dthuong-tin_Wvan-phu","van-phu","Xã Văn Phú","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6827","VN-HN_C0_Dthuong-tin_Wtu-nhien","tu-nhien","Xã Tự Nhiên","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6828","VN-HN_C0_Dthuong-tin_Wtien-phong","tien-phong","Xã Tiền Phong","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6829","VN-HN_C0_Dthuong-tin_Wha-hoi","ha-hoi","Xã Hà Hồi","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6830","VN-HN_C0_Dthuong-tin_Wthu-phu","thu-phu","Xã Thư Phú","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6831","VN-HN_C0_Dthuong-tin_Wnguyen-trai","nguyen-trai","Xã Nguyễn Trãi","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6832","VN-HN_C0_Dthuong-tin_Wquat-dong","quat-dong","Xã Quất Động","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6833","VN-HN_C0_Dthuong-tin_Wchuong-duong","chuong-duong","Xã Chương Dương","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6834","VN-HN_C0_Dthuong-tin_Wtan-minh","tan-minh","Xã Tân Minh","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6835","VN-HN_C0_Dthuong-tin_Wle-loi","le-loi","Xã Lê Lợi","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6836","VN-HN_C0_Dthuong-tin_Wthang-loi","thang-loi","Xã Thắng Lợi","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6837","VN-HN_C0_Dthuong-tin_Wdung-tien","dung-tien","Xã Dũng Tiến","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6838","VN-HN_C0_Dthuong-tin_Wthong-nhat","thong-nhat","Xã Thống Nhất","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6839","VN-HN_C0_Dthuong-tin_Wnghiem-xuyen","nghiem-xuyen","Xã Nghiêm Xuyên","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6840","VN-HN_C0_Dthuong-tin_Wto-hieu","to-hieu","Xã Tô Hiệu","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6841","VN-HN_C0_Dthuong-tin_Wvan-tu","van-tu","Xã Văn Tự","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6842","VN-HN_C0_Dthuong-tin_Wvan-diem","van-diem","Xã Vạn Điểm","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6843","VN-HN_C0_Dthuong-tin_Wminh-cuong","minh-cuong","Xã Minh Cường","res_country_district_91","res_city_88","VN-HN","VN"
"res_country_ward_6844","VN-28_C0_Dkon-ray_Wdak-koi","dak-koi","Xã Đắk Kôi","res_country_district_190","res_city_100","VN-28","VN"
"res_country_ward_6845","VN-28_C0_Dkon-ray_Wdak-to-lung","dak-to-lung","Xã Đắk Tơ Lung","res_country_district_190","res_city_100","VN-28","VN"
"res_country_ward_6846","VN-28_C0_Dkon-ray_Wdak-ruong","dak-ruong","Xã Đắk Ruồng","res_country_district_190","res_city_100","VN-28","VN"
"res_country_ward_6847","VN-28_C0_Dkon-ray_Wdak-pne","dak-pne","Xã Đắk Pne","res_country_district_190","res_city_100","VN-28","VN"
"res_country_ward_6848","VN-28_C0_Dkon-ray_Wdak-to-re","dak-to-re","Xã Đắk Tờ Re","res_country_district_190","res_city_100","VN-28","VN"
"res_country_ward_6849","VN-28_C0_Dkon-ray_Wtan-lap","tan-lap","Xã Tân Lập","res_country_district_190","res_city_100","VN-28","VN"
"res_country_ward_6850","VN-21_C0_Dha-trung_Wha-long","ha-long","Xã Hà Long","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6851","VN-21_C0_Dha-trung_Wha-vinh","ha-vinh","Xã Hà Vinh","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6852","VN-21_C0_Dha-trung_Wha-bac","ha-bac","Xã Hà Bắc","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6853","VN-21_C0_Dha-trung_Whoat-giang","hoat-giang","Xã Hoạt Giang","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6854","VN-21_C0_Dha-trung_Wyen-duong","yen-duong","Xã Yên Dương","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6855","VN-21_C0_Dha-trung_Wha-giang","ha-giang","Xã Hà Giang","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6856","VN-21_C0_Dha-trung_Wlinh-toai","linh-toai","Xã Lĩnh Toại","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6857","VN-21_C0_Dha-trung_Wha-ngoc","ha-ngoc","Xã Hà Ngọc","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6858","VN-21_C0_Dha-trung_Wyen-son","yen-son","Xã Yến Sơn","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6859","VN-21_C0_Dha-trung_Wha-son","ha-son","Xã Hà Sơn","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6860","VN-21_C0_Dha-trung_Wha-linh","ha-linh","Xã Hà Lĩnh","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6861","VN-21_C0_Dha-trung_Wha-dong","ha-dong","Xã Hà Đông","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6862","VN-21_C0_Dha-trung_Wha-tan","ha-tan","Xã Hà Tân","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6863","VN-21_C0_Dha-trung_Wha-tien","ha-tien","Xã Hà Tiến","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6864","VN-21_C0_Dha-trung_Wha-binh","ha-binh","Xã Hà Bình","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6865","VN-21_C0_Dha-trung_Wha-lai","ha-lai","Xã Hà Lai","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6866","VN-21_C0_Dha-trung_Wha-chau","ha-chau","Xã Hà Châu","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6867","VN-21_C0_Dha-trung_Wha-thai","ha-thai","Xã Hà Thái","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6868","VN-21_C0_Dha-trung_Wha-hai","ha-hai","Xã Hà Hải","res_country_district_229","res_city_104","VN-21","VN"
"res_country_ward_6869","VN-28_C0_Dia-h-drai_Wia-dal","ia-dal","Xã Ia Đal","res_country_district_194","res_city_100","VN-28","VN"
"res_country_ward_6870","VN-28_C0_Dia-h-drai_Wia-dom","ia-dom","Xã Ia Dom","res_country_district_194","res_city_100","VN-28","VN"
"res_country_ward_6871","VN-28_C0_Dia-h-drai_Wia-toi","ia-toi","Xã Ia Tơi","res_country_district_194","res_city_100","VN-28","VN"
"res_country_ward_6872","VN-33_C0_Dea-sup_Wia-lop","ia-lop","Xã Ia Lốp","res_country_district_201","res_city_102","VN-33","VN"
"res_country_ward_6873","VN-33_C0_Dea-sup_Wia-jloi","ia-jloi","Xã Ia JLơi","res_country_district_201","res_city_102","VN-33","VN"
"res_country_ward_6874","VN-33_C0_Dea-sup_Wea-rok","ea-rok","Xã Ea Rốk","res_country_district_201","res_city_102","VN-33","VN"
"res_country_ward_6875","VN-33_C0_Dea-sup_Wya-to-mot","ya-to-mot","Xã Ya Tờ Mốt","res_country_district_201","res_city_102","VN-33","VN"
